Plant_ID,Date,Temperature (°C),Humidity (%),TDS Value (ppm),pH Level,Growth Days,Temperature (°F),Growth Weeks,Normalized Humidity,Humidity Level
62,2023-09-04,24.3,51,454,6.1,33,75.74000000000001,4.71,0.03333333333333333,Moderate
62,2023-09-05,22.3,78,406,6.4,34,72.14,4.86,0.9333333333333333,High
62,2023-09-06,20.9,74,523,6.8,35,69.62,5.0,0.8,High
62,2023-09-07,20.4,72,564,6.1,36,68.72,5.14,0.7333333333333333,High
62,2023-09-08,19.1,72,462,6.5,37,66.38,5.29,0.7333333333333333,High
62,2023-09-09,22.7,72,656,6.1,38,72.86,5.43,0.7333333333333333,High
62,2023-09-10,18.2,54,507,6.4,39,64.75999999999999,5.57,0.13333333333333333,Moderate
62,2023-09-11,23.0,54,410,6.7,40,73.4,5.71,0.13333333333333333,Moderate
62,2023-09-12,20.8,51,576,6.4,41,69.44,5.86,0.03333333333333333,Moderate
62,2023-09-13,20.4,66,690,6.7,42,68.72,6.0,0.5333333333333333,High
62,2023-09-14,19.9,67,754,6.8,43,67.82,6.14,0.5666666666666667,High
62,2023-09-15,21.4,70,754,6.1,44,70.52,6.29,0.6666666666666666,High
62,2023-09-16,20.7,74,581,6.1,45,69.25999999999999,6.43,0.8,High
63,2023-08-03,21.9,50,728,6.2,1,71.42,0.14,0.0,Moderate
63,2023-08-04,23.3,77,713,6.5,2,73.94,0.29,0.9,High
63,2023-08-05,18.2,66,684,6.1,3,64.75999999999999,0.43,0.5333333333333333,High
63,2023-08-06,23.0,50,577,6.1,4,73.4,0.57,0.0,Moderate
63,2023-08-07,18.6,63,784,6.1,5,65.48,0.71,0.43333333333333335,High
63,2023-08-08,21.8,62,497,6.7,6,71.24000000000001,0.86,0.4,High
63,2023-08-09,18.4,68,638,6.1,7,65.12,1.0,0.6,High
63,2023-08-10,20.8,70,782,6.7,8,69.44,1.14,0.6666666666666666,High
63,2023-08-11,23.2,52,479,6.1,9,73.75999999999999,1.29,0.06666666666666667,Moderate
63,2023-08-12,19.5,78,732,6.2,10,67.1,1.43,0.9333333333333333,High
63,2023-08-13,20.9,53,463,6.4,11,69.62,1.57,0.1,Moderate
63,2023-08-14,23.5,67,518,6.6,12,74.3,1.71,0.5666666666666667,High
63,2023-08-15,21.6,74,798,6.2,13,70.88,1.86,0.8,High
63,2023-08-16,19.9,62,410,6.7,14,67.82,2.0,0.4,High
63,2023-08-17,18.3,65,458,6.3,15,64.94,2.14,0.5,High
63,2023-08-18,23.5,76,478,6.1,16,74.3,2.29,0.8666666666666667,High
63,2023-08-19,19.9,74,431,6.0,17,67.82,2.43,0.8,High
63,2023-08-20,19.2,80,721,6.5,18,66.56,2.57,1.0,High
63,2023-08-21,24.0,80,526,6.6,19,75.2,2.71,1.0,High
63,2023-08-22,23.3,67,527,6.4,20,73.94,2.86,0.5666666666666667,High
63,2023-08-23,19.9,80,784,6.2,21,67.82,3.0,1.0,High
63,2023-08-24,18.8,65,750,6.4,22,65.84,3.14,0.5,High
63,2023-08-25,24.3,55,603,6.1,23,75.74000000000001,3.29,0.16666666666666666,Moderate
63,2023-08-26,20.8,74,743,6.7,24,69.44,3.43,0.8,High
63,2023-08-27,18.1,65,680,6.4,25,64.58,3.57,0.5,High
63,2023-08-28,19.2,76,521,6.1,26,66.56,3.71,0.8666666666666667,High
63,2023-08-29,19.2,53,767,6.6,27,66.56,3.86,0.1,Moderate
63,2023-08-30,19.2,65,739,6.2,28,66.56,4.0,0.5,High
63,2023-08-31,22.2,57,729,6.6,29,71.96,4.14,0.23333333333333334,Moderate
63,2023-09-01,21.8,71,444,6.8,30,71.24000000000001,4.29,0.7,High
63,2023-09-02,24.6,78,457,6.8,31,76.28,4.43,0.9333333333333333,High
63,2023-09-03,22.2,75,455,6.3,32,71.96,4.57,0.8333333333333334,High
63,2023-09-04,22.0,68,608,6.1,33,71.6,4.71,0.6,High
63,2023-09-05,22.1,51,578,6.5,34,71.78,4.86,0.03333333333333333,Moderate
63,2023-09-06,22.0,71,780,6.5,35,71.6,5.0,0.7,High
63,2023-09-07,20.6,77,537,6.4,36,69.08,5.14,0.9,High
63,2023-09-08,22.4,69,708,6.0,37,72.32,5.29,0.6333333333333333,High
63,2023-09-09,18.8,57,482,6.0,38,65.84,5.43,0.23333333333333334,Moderate
63,2023-09-10,21.6,77,677,6.8,39,70.88,5.57,0.9,High
63,2023-09-11,18.9,56,657,6.7,40,66.02,5.71,0.2,Moderate
63,2023-09-12,18.8,66,459,6.4,41,65.84,5.86,0.5333333333333333,High
63,2023-09-13,21.2,79,496,6.4,42,70.16,6.0,0.9666666666666667,High
63,2023-09-14,22.1,65,723,6.5,43,71.78,6.14,0.5,High
63,2023-09-15,23.5,53,560,6.6,44,74.3,6.29,0.1,Moderate
63,2023-09-16,22.1,64,533,6.6,45,71.78,6.43,0.4666666666666667,High
64,2023-08-03,18.2,52,549,6.5,1,64.75999999999999,0.14,0.06666666666666667,Moderate
64,2023-08-04,18.3,70,581,6.5,2,64.94,0.29,0.6666666666666666,High
64,2023-08-05,18.6,62,573,6.3,3,65.48,0.43,0.4,High
64,2023-08-06,23.4,73,735,6.3,4,74.12,0.57,0.7666666666666667,High
64,2023-08-07,22.7,73,651,6.3,5,72.86,0.71,0.7666666666666667,High
64,2023-08-08,24.1,68,586,6.2,6,75.38,0.86,0.6,High
64,2023-08-09,22.5,58,766,6.2,7,72.5,1.0,0.26666666666666666,Moderate
64,2023-08-10,22.6,76,419,6.3,8,72.68,1.14,0.8666666666666667,High
64,2023-08-11,22.3,64,749,6.6,9,72.14,1.29,0.4666666666666667,High
64,2023-08-12,24.2,65,535,6.5,10,75.56,1.43,0.5,High
64,2023-08-13,24.1,65,451,6.3,11,75.38,1.57,0.5,High
64,2023-08-14,24.5,66,618,6.1,12,76.1,1.71,0.5333333333333333,High
64,2023-08-15,19.7,80,520,6.7,13,67.46,1.86,1.0,High
64,2023-08-16,20.4,62,616,6.2,14,68.72,2.0,0.4,High
64,2023-08-17,25.0,76,766,6.4,15,77.0,2.14,0.8666666666666667,High
64,2023-08-18,22.3,60,433,6.2,16,72.14,2.29,0.3333333333333333,Moderate
64,2023-08-19,19.6,61,407,6.7,17,67.28,2.43,0.36666666666666664,High
64,2023-08-20,23.0,78,545,6.2,18,73.4,2.57,0.9333333333333333,High
64,2023-08-21,23.2,74,616,6.2,19,73.75999999999999,2.71,0.8,High
64,2023-08-22,18.6,57,552,6.1,20,65.48,2.86,0.23333333333333334,Moderate
64,2023-08-23,23.9,50,595,6.2,21,75.02,3.0,0.0,Moderate
64,2023-08-24,23.2,71,625,6.6,22,73.75999999999999,3.14,0.7,High
64,2023-08-25,20.8,80,634,6.7,23,69.44,3.29,1.0,High
64,2023-08-26,18.2,78,772,6.1,24,64.75999999999999,3.43,0.9333333333333333,High
64,2023-08-27,24.6,67,711,6.5,25,76.28,3.57,0.5666666666666667,High
64,2023-08-28,18.5,80,410,6.5,26,65.3,3.71,1.0,High
64,2023-08-29,20.7,55,673,6.7,27,69.25999999999999,3.86,0.16666666666666666,Moderate
64,2023-08-30,24.8,78,753,6.4,28,76.64,4.0,0.9333333333333333,High
64,2023-08-31,21.2,62,607,6.7,29,70.16,4.14,0.4,High
64,2023-09-01,18.6,80,443,6.8,30,65.48,4.29,1.0,High
64,2023-09-02,24.2,80,688,6.5,31,75.56,4.43,1.0,High
64,2023-09-03,23.1,62,764,6.5,32,73.58,4.57,0.4,High
64,2023-09-04,18.7,50,588,6.2,33,65.66,4.71,0.0,Moderate
64,2023-09-05,23.4,68,576,6.4,34,74.12,4.86,0.6,High
64,2023-09-06,23.5,58,655,6.1,35,74.3,5.0,0.26666666666666666,Moderate
64,2023-09-07,20.3,69,615,6.1,36,68.54,5.14,0.6333333333333333,High
64,2023-09-08,18.9,68,781,6.1,37,66.02,5.29,0.6,High
64,2023-09-09,20.8,59,742,6.2,38,69.44,5.43,0.3,Moderate
64,2023-09-10,22.8,60,480,6.2,39,73.04,5.57,0.3333333333333333,Moderate
64,2023-09-11,22.4,78,732,6.3,40,72.32,5.71,0.9333333333333333,High
64,2023-09-12,18.6,75,548,6.5,41,65.48,5.86,0.8333333333333334,High
64,2023-09-13,18.2,73,471,6.6,42,64.75999999999999,6.0,0.7666666666666667,High
64,2023-09-14,21.7,52,438,6.0,43,71.06,6.14,0.06666666666666667,Moderate
64,2023-09-15,23.5,72,422,6.6,44,74.3,6.29,0.7333333333333333,High
64,2023-09-16,18.8,51,476,6.5,45,65.84,6.43,0.03333333333333333,Moderate
65,2023-08-03,21.9,77,605,6.7,1,71.42,0.14,0.9,High
65,2023-08-04,24.2,74,492,6.8,2,75.56,0.29,0.8,High
65,2023-08-05,24.3,70,580,6.7,3,75.74000000000001,0.43,0.6666666666666666,High
65,2023-08-06,23.3,54,468,6.6,4,73.94,0.57,0.13333333333333333,Moderate
65,2023-08-07,21.1,50,462,6.0,5,69.98,0.71,0.0,Moderate
65,2023-08-08,23.4,54,441,6.1,6,74.12,0.86,0.13333333333333333,Moderate
65,2023-08-09,19.3,66,661,6.0,7,66.74000000000001,1.0,0.5333333333333333,High
65,2023-08-10,22.7,55,711,6.5,8,72.86,1.14,0.16666666666666666,Moderate
65,2023-08-11,19.4,79,443,6.1,9,66.92,1.29,0.9666666666666667,High
65,2023-08-12,22.3,52,616,6.4,10,72.14,1.43,0.06666666666666667,Moderate
65,2023-08-13,22.3,68,540,6.4,11,72.14,1.57,0.6,High
65,2023-08-14,18.1,69,731,6.2,12,64.58,1.71,0.6333333333333333,High
65,2023-08-15,19.1,66,527,6.1,13,66.38,1.86,0.5333333333333333,High
65,2023-08-16,18.8,61,745,6.8,14,65.84,2.0,0.36666666666666664,High
65,2023-08-17,25.0,59,485,6.6,15,77.0,2.14,0.3,Moderate
65,2023-08-18,18.8,66,555,6.8,16,65.84,2.29,0.5333333333333333,High
65,2023-08-19,24.8,76,762,6.8,17,76.64,2.43,0.8666666666666667,High
65,2023-08-20,22.2,71,505,6.6,18,71.96,2.57,0.7,High
65,2023-08-21,18.4,63,564,6.4,19,65.12,2.71,0.43333333333333335,High
65,2023-08-22,25.0,52,626,6.7,20,77.0,2.86,0.06666666666666667,Moderate
65,2023-08-23,24.1,74,554,6.2,21,75.38,3.0,0.8,High
65,2023-08-24,20.7,76,788,6.2,22,69.25999999999999,3.14,0.8666666666666667,High
65,2023-08-25,22.2,52,401,6.6,23,71.96,3.29,0.06666666666666667,Moderate
65,2023-08-26,23.8,57,768,6.1,24,74.84,3.43,0.23333333333333334,Moderate
65,2023-08-27,22.6,68,637,6.2,25,72.68,3.57,0.6,High
65,2023-08-28,23.1,71,496,6.6,26,73.58,3.71,0.7,High
65,2023-08-29,24.2,67,640,6.4,27,75.56,3.86,0.5666666666666667,High
65,2023-08-30,24.9,54,463,6.3,28,76.82,4.0,0.13333333333333333,Moderate
65,2023-08-31,23.8,51,446,6.0,29,74.84,4.14,0.03333333333333333,Moderate
65,2023-09-01,21.8,51,717,6.5,30,71.24000000000001,4.29,0.03333333333333333,Moderate
65,2023-09-02,22.0,71,786,6.0,31,71.6,4.43,0.7,High
65,2023-09-03,18.6,59,767,6.7,32,65.48,4.57,0.3,Moderate
65,2023-09-04,22.1,61,538,6.1,33,71.78,4.71,0.36666666666666664,High
65,2023-09-05,24.6,51,638,6.8,34,76.28,4.86,0.03333333333333333,Moderate
65,2023-09-06,21.6,58,613,6.2,35,70.88,5.0,0.26666666666666666,Moderate
65,2023-09-07,21.7,61,711,6.8,36,71.06,5.14,0.36666666666666664,High
65,2023-09-08,18.2,80,593,6.5,37,64.75999999999999,5.29,1.0,High
65,2023-09-09,23.7,64,696,6.7,38,74.66,5.43,0.4666666666666667,High
65,2023-09-10,19.0,76,769,6.3,39,66.2,5.57,0.8666666666666667,High
65,2023-09-11,20.5,54,605,6.2,40,68.9,5.71,0.13333333333333333,Moderate
65,2023-09-12,24.6,63,655,6.8,41,76.28,5.86,0.43333333333333335,High
65,2023-09-13,21.6,50,417,6.1,42,70.88,6.0,0.0,Moderate
65,2023-09-14,23.5,67,775,6.7,43,74.3,6.14,0.5666666666666667,High
65,2023-09-15,21.8,58,679,6.0,44,71.24000000000001,6.29,0.26666666666666666,Moderate
65,2023-09-16,23.3,62,506,6.7,45,73.94,6.43,0.4,High
66,2023-08-03,19.5,72,445,6.6,1,67.1,0.14,0.7333333333333333,High
66,2023-08-04,23.4,68,563,6.6,2,74.12,0.29,0.6,High
66,2023-08-05,24.6,65,765,6.5,3,76.28,0.43,0.5,High
66,2023-08-06,23.8,76,662,6.2,4,74.84,0.57,0.8666666666666667,High
66,2023-08-07,23.6,67,474,6.5,5,74.48,0.71,0.5666666666666667,High
66,2023-08-08,22.8,80,587,6.7,6,73.04,0.86,1.0,High
66,2023-08-09,23.8,80,434,6.7,7,74.84,1.0,1.0,High
66,2023-08-10,23.8,70,461,6.0,8,74.84,1.14,0.6666666666666666,High
66,2023-08-11,20.4,73,623,6.7,9,68.72,1.29,0.7666666666666667,High
66,2023-08-12,19.8,74,496,6.1,10,67.64,1.43,0.8,High
66,2023-08-13,24.7,73,447,6.4,11,76.46,1.57,0.7666666666666667,High
66,2023-08-14,23.6,56,429,6.4,12,74.48,1.71,0.2,Moderate
66,2023-08-15,20.0,60,515,6.1,13,68.0,1.86,0.3333333333333333,Moderate
66,2023-08-16,18.9,66,494,6.6,14,66.02,2.0,0.5333333333333333,High
66,2023-08-17,23.2,57,440,6.3,15,73.75999999999999,2.14,0.23333333333333334,Moderate
66,2023-08-18,19.2,52,550,6.7,16,66.56,2.29,0.06666666666666667,Moderate
66,2023-08-19,22.2,54,532,6.2,17,71.96,2.43,0.13333333333333333,Moderate
66,2023-08-20,20.0,53,567,6.6,18,68.0,2.57,0.1,Moderate
66,2023-08-21,20.7,63,666,6.0,19,69.25999999999999,2.71,0.43333333333333335,High
66,2023-08-22,19.5,55,525,6.5,20,67.1,2.86,0.16666666666666666,Moderate
66,2023-08-23,21.3,65,642,6.6,21,70.34,3.0,0.5,High
66,2023-08-24,20.7,64,636,6.0,22,69.25999999999999,3.14,0.4666666666666667,High
66,2023-08-25,21.6,70,432,6.5,23,70.88,3.29,0.6666666666666666,High
66,2023-08-26,21.5,77,711,6.5,24,70.7,3.43,0.9,High
66,2023-08-27,23.7,64,641,6.2,25,74.66,3.57,0.4666666666666667,High
66,2023-08-28,20.3,53,648,6.5,26,68.54,3.71,0.1,Moderate
66,2023-08-29,20.7,60,590,6.3,27,69.25999999999999,3.86,0.3333333333333333,Moderate
66,2023-08-30,19.8,56,703,6.0,28,67.64,4.0,0.2,Moderate
66,2023-08-31,19.8,52,453,6.6,29,67.64,4.14,0.06666666666666667,Moderate
66,2023-09-01,23.6,57,614,6.1,30,74.48,4.29,0.23333333333333334,Moderate
66,2023-09-02,20.1,73,731,6.6,31,68.18,4.43,0.7666666666666667,High
66,2023-09-03,21.5,74,423,6.5,32,70.7,4.57,0.8,High
66,2023-09-04,18.9,75,461,6.1,33,66.02,4.71,0.8333333333333334,High
66,2023-09-05,21.9,66,541,6.3,34,71.42,4.86,0.5333333333333333,High
66,2023-09-06,21.1,76,653,6.5,35,69.98,5.0,0.8666666666666667,High
66,2023-09-07,22.5,50,610,6.2,36,72.5,5.14,0.0,Moderate
66,2023-09-08,18.3,50,670,6.2,37,64.94,5.29,0.0,Moderate
66,2023-09-09,23.7,73,669,6.1,38,74.66,5.43,0.7666666666666667,High
66,2023-09-10,19.9,54,775,6.3,39,67.82,5.57,0.13333333333333333,Moderate
66,2023-09-11,18.5,58,784,6.1,40,65.3,5.71,0.26666666666666666,Moderate
66,2023-09-12,20.4,65,779,6.3,41,68.72,5.86,0.5,High
66,2023-09-13,21.8,77,601,6.3,42,71.24000000000001,6.0,0.9,High
66,2023-09-14,21.9,79,503,6.0,43,71.42,6.14,0.9666666666666667,High
66,2023-09-15,19.0,64,731,6.0,44,66.2,6.29,0.4666666666666667,High
66,2023-09-16,20.0,55,648,6.5,45,68.0,6.43,0.16666666666666666,Moderate
67,2023-08-03,22.0,68,782,6.1,1,71.6,0.14,0.6,High
67,2023-08-04,19.6,62,741,6.2,2,67.28,0.29,0.4,High
67,2023-08-05,19.0,59,446,6.1,3,66.2,0.43,0.3,Moderate
67,2023-08-06,23.7,69,758,6.4,4,74.66,0.57,0.6333333333333333,High
67,2023-08-07,18.2,61,605,6.3,5,64.75999999999999,0.71,0.36666666666666664,High
67,2023-08-08,20.4,50,469,6.4,6,68.72,0.86,0.0,Moderate
67,2023-08-09,23.8,51,745,6.6,7,74.84,1.0,0.03333333333333333,Moderate
67,2023-08-10,19.0,57,568,6.7,8,66.2,1.14,0.23333333333333334,Moderate
67,2023-08-11,18.9,58,656,6.7,9,66.02,1.29,0.26666666666666666,Moderate
67,2023-08-12,23.9,74,781,6.7,10,75.02,1.43,0.8,High
67,2023-08-13,22.6,64,791,6.7,11,72.68,1.57,0.4666666666666667,High
67,2023-08-14,23.7,60,419,6.6,12,74.66,1.71,0.3333333333333333,Moderate
67,2023-08-15,18.6,55,461,6.4,13,65.48,1.86,0.16666666666666666,Moderate
67,2023-08-16,20.3,58,572,6.3,14,68.54,2.0,0.26666666666666666,Moderate
67,2023-08-17,22.3,59,478,6.7,15,72.14,2.14,0.3,Moderate
67,2023-08-18,21.3,62,765,6.7,16,70.34,2.29,0.4,High
67,2023-08-19,18.9,69,729,6.4,17,66.02,2.43,0.6333333333333333,High
67,2023-08-20,23.9,54,655,6.3,18,75.02,2.57,0.13333333333333333,Moderate
67,2023-08-21,21.4,56,759,6.6,19,70.52,2.71,0.2,Moderate
67,2023-08-22,22.3,78,674,6.3,20,72.14,2.86,0.9333333333333333,High
67,2023-08-23,22.3,70,426,6.6,21,72.14,3.0,0.6666666666666666,High
67,2023-08-24,24.5,54,470,6.4,22,76.1,3.14,0.13333333333333333,Moderate
67,2023-08-25,21.9,51,700,6.5,23,71.42,3.29,0.03333333333333333,Moderate
67,2023-08-26,21.9,61,787,6.4,24,71.42,3.43,0.36666666666666664,High
67,2023-08-27,19.8,55,743,6.1,25,67.64,3.57,0.16666666666666666,Moderate
67,2023-08-28,18.8,57,798,6.0,26,65.84,3.71,0.23333333333333334,Moderate
67,2023-08-29,23.9,61,543,6.2,27,75.02,3.86,0.36666666666666664,High
67,2023-08-30,23.4,56,453,6.7,28,74.12,4.0,0.2,Moderate
67,2023-08-31,19.0,70,739,6.4,29,66.2,4.14,0.6666666666666666,High
67,2023-09-01,21.5,68,461,6.5,30,70.7,4.29,0.6,High
67,2023-09-02,19.5,73,779,6.3,31,67.1,4.43,0.7666666666666667,High
67,2023-09-03,21.1,61,760,6.3,32,69.98,4.57,0.36666666666666664,High
67,2023-09-04,21.6,67,448,6.5,33,70.88,4.71,0.5666666666666667,High
67,2023-09-05,23.8,76,771,6.5,34,74.84,4.86,0.8666666666666667,High
67,2023-09-06,21.4,70,442,6.7,35,70.52,5.0,0.6666666666666666,High
67,2023-09-07,18.5,55,527,6.3,36,65.3,5.14,0.16666666666666666,Moderate
67,2023-09-08,18.2,79,415,6.5,37,64.75999999999999,5.29,0.9666666666666667,High
67,2023-09-09,24.6,76,657,6.2,38,76.28,5.43,0.8666666666666667,High
67,2023-09-10,21.1,73,702,6.2,39,69.98,5.57,0.7666666666666667,High
67,2023-09-11,19.6,72,509,6.7,40,67.28,5.71,0.7333333333333333,High
67,2023-09-12,23.8,78,704,6.0,41,74.84,5.86,0.9333333333333333,High
67,2023-09-13,23.6,66,608,6.3,42,74.48,6.0,0.5333333333333333,High
67,2023-09-14,21.5,72,443,6.6,43,70.7,6.14,0.7333333333333333,High
67,2023-09-15,19.9,60,711,6.3,44,67.82,6.29,0.3333333333333333,Moderate
67,2023-09-16,20.0,61,403,6.2,45,68.0,6.43,0.36666666666666664,High
68,2023-08-03,19.7,56,716,6.5,1,67.46,0.14,0.2,Moderate
68,2023-08-04,20.8,55,692,6.4,2,69.44,0.29,0.16666666666666666,Moderate
68,2023-08-05,18.1,75,655,6.5,3,64.58,0.43,0.8333333333333334,High
68,2023-08-06,20.1,57,417,6.3,4,68.18,0.57,0.23333333333333334,Moderate
68,2023-08-07,23.5,80,647,6.2,5,74.3,0.71,1.0,High
68,2023-08-08,22.0,79,626,6.2,6,71.6,0.86,0.9666666666666667,High
68,2023-08-09,23.3,65,417,6.3,7,73.94,1.0,0.5,High
68,2023-08-10,21.3,74,663,6.7,8,70.34,1.14,0.8,High
68,2023-08-11,20.3,67,407,6.1,9,68.54,1.29,0.5666666666666667,High
68,2023-08-12,24.5,69,563,6.4,10,76.1,1.43,0.6333333333333333,High
68,2023-08-13,20.8,54,760,6.0,11,69.44,1.57,0.13333333333333333,Moderate
68,2023-08-14,23.0,51,737,6.6,12,73.4,1.71,0.03333333333333333,Moderate
68,2023-08-15,22.1,70,636,6.5,13,71.78,1.86,0.6666666666666666,High
68,2023-08-16,19.6,68,533,6.3,14,67.28,2.0,0.6,High
68,2023-08-17,20.0,51,566,6.4,15,68.0,2.14,0.03333333333333333,Moderate
68,2023-08-18,22.5,61,583,6.5,16,72.5,2.29,0.36666666666666664,High
68,2023-08-19,22.5,53,600,6.5,17,72.5,2.43,0.1,Moderate
68,2023-08-20,20.2,58,559,6.6,18,68.36,2.57,0.26666666666666666,Moderate
68,2023-08-21,19.7,57,513,6.2,19,67.46,2.71,0.23333333333333334,Moderate
68,2023-08-22,24.8,61,791,6.2,20,76.64,2.86,0.36666666666666664,High
68,2023-08-23,24.1,79,751,6.7,21,75.38,3.0,0.9666666666666667,High
68,2023-08-24,20.0,69,708,6.4,22,68.0,3.14,0.6333333333333333,High
68,2023-08-25,20.9,73,648,6.2,23,69.62,3.29,0.7666666666666667,High
68,2023-08-26,22.9,58,702,6.5,24,73.22,3.43,0.26666666666666666,Moderate
68,2023-08-27,23.6,57,629,6.1,25,74.48,3.57,0.23333333333333334,Moderate
68,2023-08-28,20.4,55,752,6.7,26,68.72,3.71,0.16666666666666666,Moderate
68,2023-08-29,24.4,64,616,6.4,27,75.92,3.86,0.4666666666666667,High
68,2023-08-30,19.0,76,710,6.6,28,66.2,4.0,0.8666666666666667,High
68,2023-08-31,18.3,78,663,6.2,29,64.94,4.14,0.9333333333333333,High
68,2023-09-01,24.2,59,617,6.2,30,75.56,4.29,0.3,Moderate
68,2023-09-02,21.6,62,606,6.1,31,70.88,4.43,0.4,High
68,2023-09-03,24.1,77,429,6.6,32,75.38,4.57,0.9,High
68,2023-09-04,19.1,75,525,6.5,33,66.38,4.71,0.8333333333333334,High
68,2023-09-05,21.8,56,576,6.7,34,71.24000000000001,4.86,0.2,Moderate
68,2023-09-06,19.5,77,468,6.6,35,67.1,5.0,0.9,High
68,2023-09-07,24.3,53,434,6.1,36,75.74000000000001,5.14,0.1,Moderate
68,2023-09-08,19.9,73,481,6.7,37,67.82,5.29,0.7666666666666667,High
68,2023-09-09,24.2,71,707,6.3,38,75.56,5.43,0.7,High
68,2023-09-10,18.2,58,736,6.4,39,64.75999999999999,5.57,0.26666666666666666,Moderate
68,2023-09-11,18.9,60,436,6.4,40,66.02,5.71,0.3333333333333333,Moderate
68,2023-09-12,24.9,77,500,6.8,41,76.82,5.86,0.9,High
68,2023-09-13,22.5,69,551,6.1,42,72.5,6.0,0.6333333333333333,High
68,2023-09-14,20.6,57,494,6.6,43,69.08,6.14,0.23333333333333334,Moderate
68,2023-09-15,24.6,74,507,6.5,44,76.28,6.29,0.8,High
68,2023-09-16,21.2,63,777,6.7,45,70.16,6.43,0.43333333333333335,High
69,2023-08-03,20.1,75,478,6.1,1,68.18,0.14,0.8333333333333334,High
69,2023-08-04,21.5,69,749,6.3,2,70.7,0.29,0.6333333333333333,High
69,2023-08-05,22.0,55,631,6.0,3,71.6,0.43,0.16666666666666666,Moderate
69,2023-08-06,22.0,73,673,6.5,4,71.6,0.57,0.7666666666666667,High
69,2023-08-07,21.0,64,531,6.3,5,69.8,0.71,0.4666666666666667,High
69,2023-08-08,20.5,63,633,6.6,6,68.9,0.86,0.43333333333333335,High
69,2023-08-09,24.2,80,658,6.1,7,75.56,1.0,1.0,High
69,2023-08-10,19.5,69,614,6.8,8,67.1,1.14,0.6333333333333333,High
69,2023-08-11,20.3,69,793,6.4,9,68.54,1.29,0.6333333333333333,High
69,2023-08-12,22.3,79,405,6.2,10,72.14,1.43,0.9666666666666667,High
69,2023-08-13,24.8,68,473,6.4,11,76.64,1.57,0.6,High
69,2023-08-14,22.5,58,703,6.4,12,72.5,1.71,0.26666666666666666,Moderate
69,2023-08-15,20.8,59,473,6.1,13,69.44,1.86,0.3,Moderate
69,2023-08-16,21.9,66,547,6.5,14,71.42,2.0,0.5333333333333333,High
69,2023-08-17,20.6,53,592,6.3,15,69.08,2.14,0.1,Moderate
69,2023-08-18,24.8,53,496,6.6,16,76.64,2.29,0.1,Moderate
69,2023-08-19,22.7,53,531,6.6,17,72.86,2.43,0.1,Moderate
69,2023-08-20,19.5,55,473,6.2,18,67.1,2.57,0.16666666666666666,Moderate
69,2023-08-21,21.8,64,583,6.6,19,71.24000000000001,2.71,0.4666666666666667,High
69,2023-08-22,23.8,66,495,6.3,20,74.84,2.86,0.5333333333333333,High
69,2023-08-23,19.7,50,613,6.4,21,67.46,3.0,0.0,Moderate
69,2023-08-24,22.5,54,428,6.7,22,72.5,3.14,0.13333333333333333,Moderate
69,2023-08-25,18.5,52,655,6.4,23,65.3,3.29,0.06666666666666667,Moderate
69,2023-08-26,21.6,50,547,6.2,24,70.88,3.43,0.0,Moderate
69,2023-08-27,22.9,77,727,6.7,25,73.22,3.57,0.9,High
69,2023-08-28,23.0,52,592,6.1,26,73.4,3.71,0.06666666666666667,Moderate
69,2023-08-29,22.2,61,562,6.1,27,71.96,3.86,0.36666666666666664,High
69,2023-08-30,21.1,78,508,6.2,28,69.98,4.0,0.9333333333333333,High
69,2023-08-31,20.5,56,404,6.5,29,68.9,4.14,0.2,Moderate
69,2023-09-01,20.2,55,746,6.6,30,68.36,4.29,0.16666666666666666,Moderate
69,2023-09-02,20.0,63,418,6.6,31,68.0,4.43,0.43333333333333335,High
69,2023-09-03,18.2,51,429,6.0,32,64.75999999999999,4.57,0.03333333333333333,Moderate
69,2023-09-04,19.7,73,764,6.3,33,67.46,4.71,0.7666666666666667,High
69,2023-09-05,24.5,74,674,6.3,34,76.1,4.86,0.8,High
69,2023-09-06,19.7,50,773,6.5,35,67.46,5.0,0.0,Moderate
69,2023-09-07,18.5,69,790,6.7,36,65.3,5.14,0.6333333333333333,High
69,2023-09-08,19.6,77,622,6.8,37,67.28,5.29,0.9,High
69,2023-09-09,19.8,62,784,6.6,38,67.64,5.43,0.4,High
69,2023-09-10,18.4,55,492,6.4,39,65.12,5.57,0.16666666666666666,Moderate
69,2023-09-11,23.6,80,757,6.3,40,74.48,5.71,1.0,High
69,2023-09-12,22.5,51,688,6.7,41,72.5,5.86,0.03333333333333333,Moderate
69,2023-09-13,23.3,61,687,6.3,42,73.94,6.0,0.36666666666666664,High
69,2023-09-14,24.9,59,494,6.8,43,76.82,6.14,0.3,Moderate
69,2023-09-15,19.2,60,681,6.3,44,66.56,6.29,0.3333333333333333,Moderate
69,2023-09-16,21.2,70,703,6.1,45,70.16,6.43,0.6666666666666666,High
70,2023-08-03,24.7,65,752,6.3,1,76.46,0.14,0.5,High
70,2023-08-04,23.8,77,617,6.7,2,74.84,0.29,0.9,High
70,2023-08-05,19.0,68,454,6.2,3,66.2,0.43,0.6,High
70,2023-08-06,19.9,61,593,6.4,4,67.82,0.57,0.36666666666666664,High
70,2023-08-07,20.0,51,766,6.3,5,68.0,0.71,0.03333333333333333,Moderate
70,2023-08-08,22.2,67,577,6.3,6,71.96,0.86,0.5666666666666667,High
